REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,HOURS_DIFF,DAYS_DIFF
IGOJO13765,2023-01-30 16:09:20,2023-02-02 16:09:20,ZVZH1712077,40.0,L,2023-02-02 05:08:05.912,60.979420000000005,2.0
IGOJO13876,2023-02-02 16:07:08,2023-02-05 16:07:08,APHU3953074,40.0,L,2023-02-02 21:38:40.469,5.525685833333333,0.0
IGOJO13877,2023-02-02 16:07:21,2023-02-05 16:07:21,ZDVY6670795,40.0,L,2023-02-03 07:32:28.889,15.418858055555557,0.0
IGOJO03297,2023-02-02 19:28:34,2023-02-05 19:28:34,HDKT6872352,20.0,L,2023-02-07 15:15:55.621,115.78933916666666,4.0
EFS33689,2023-02-02 19:38:24,2023-02-05 19:38:24,USVJ5175378,40.0,E,2023-02-02 22:34:26.180,2.933938888888889,0.0
IGOJO13980,2023-02-06 15:24:17,2023-02-09 15:24:17,BPWC1951488,40.0,L,2023-02-07 05:10:03.581,13.762939166666666,0.0
IGOJO13980,2023-02-06 15:24:17,2023-02-09 15:24:17,YUUS9212423,40.0,L,2023-02-07 07:52:23.078,16.468355,0.0
IGOJO13980,2023-02-06 15:24:17,2023-02-09 15:24:17,AJXW0394500,40.0,L,2023-02-07 03:16:00.018,11.861949444444445,0.0
IGOJO13980,2023-02-06 15:24:17,2023-02-09 15:24:17,GERF4872301,40.0,L,2023-02-07 03:38:38.715,12.239365277777775,0.0
EXP34337-123932,2023-02-06 17:00:36,2023-02-06 17:00:36,PGOT7516801,40.0,L,2023-02-08 11:00:48.125,42.00336805555556,1.0
ALO17767-124038-415167,2023-01-30 20:39:15,2023-02-02 20:39:15,BZHJ7714044,20.0,L,2023-02-09 16:03:00.799,235.39605527777775,9.0
IGOJO13991,2023-02-06 17:54:14,2023-02-09 17:54:14,RWGG6859525,40.0,L,2023-02-07 05:04:10.816,11.16578222222222,0.0
EXP34316-123888,2023-02-06 18:00:25,2023-02-06 18:00:25,EHNB4982786,20.0,L,2023-02-08 09:57:04.023,39.94417305555555,1.0
IGOJO13993,2023-02-06 18:40:53,2023-02-09 18:40:53,ZCPA7340320,20.0,L,2023-02-07 17:10:17.236,22.49006555555556,0.0
IGOJO13993,2023-02-06 18:40:53,2023-02-09 18:40:53,UAJL1462838,20.0,L,2023-02-07 13:09:19.664,18.474073333333333,0.0
IGOJO13993,2023-02-06 18:40:53,2023-02-09 18:40:53,UEMS4658304,20.0,L,2023-02-07 17:12:57.681,22.53463361111111,0.0
IGOJO13993,2023-02-06 18:40:53,2023-02-09 18:40:53,BAZX5452525,20.0,L,2023-02-07 11:26:53.523,16.766811944444445,0.0
IGOJO13993,2023-02-06 18:40:53,2023-02-09 18:40:53,IAUQ5323691,20.0,L,2023-02-07 17:10:43.921,22.49747805555556,0.0
EFS33879,2023-02-06 19:31:00,2023-02-09 19:31:00,YUVR1327586,20.0,E,2023-02-07 01:57:12.982,6.4369394444444445,0.0
EFS33882,2023-02-06 19:36:30,2023-02-09 19:36:30,PJCH7987143,20.0,E,2023-02-07 00:58:52.334,5.372870555555555,0.0
EFS16637-227618-404738,2023-01-25 02:47:34,2023-01-28 02:47:34,DOYQ8716751,40.0,E,2023-02-10 01:19:54.141,382.5389280555556,15.0
REPO05962,2023-01-31 12:29:48,2023-01-31 12:29:48,EQHC1737017,40.0,E,2023-03-10 16:52:21.064,916.375851111111,38.0
REPO05962,2023-01-31 12:29:48,2023-01-31 12:29:48,CBXD5067249,40.0,E,2023-02-25 22:27:38.375,609.9639930555555,25.0
EFS16640-227622-409888,2023-01-25 03:04:22,2023-01-28 03:04:22,HDTD8898549,40.0,L,2023-02-06 22:54:17.987,307.8322186111111,12.0
EFS16673-227906-412567,2023-01-27 01:33:16,2023-01-30 01:33:16,REMR7830787,40.0,L,2023-02-01 22:50:28.299,141.28674972222225,5.0
EFS16638-227619-406887,2023-01-25 02:54:20,2023-01-28 02:54:20,AVIH9230958,40.0,L,2023-02-06 22:55:25.795,308.01827638888886,12.0
IGOJO13806,2023-01-31 16:12:31,2023-02-03 16:12:31,CUGX9792516,20.0,L,2023-02-03 00:51:18.535,56.6465375,2.0
IGOJO13806,2023-01-31 16:12:31,2023-02-03 16:12:31,MKQD9700399,20.0,L,2023-02-03 02:46:06.341,58.55981694444444,2.0
IGOJO13806,2023-01-31 16:12:31,2023-02-03 16:12:31,RYOG5784501,20.0,L,2023-02-04 00:39:19.666,80.44685166666667,3.0
IGOJO13806,2023-01-31 16:12:31,2023-02-03 16:12:31,ETKE8963672,20.0,L,2023-02-02 01:06:21.352,32.89732,1.0
IGOJO13809,2023-01-31 16:41:23,2023-02-03 16:41:23,AUGC9628590,40.0,L,2023-02-02 03:57:56.993,35.276109166666664,1.0
IGOJO13809,2023-01-31 16:41:23,2023-02-03 16:41:23,COTG1999685,40.0,L,2023-02-02 04:02:06.696,35.34547111111111,1.0
IGOJO13809,2023-01-31 16:41:23,2023-02-03 16:41:23,LLCP4833335,40.0,L,2023-02-02 07:06:22.489,38.41652472222222,1.0
IGOJO13810,2023-01-31 16:43:53,2023-02-03 16:43:53,FWLH1250857,40.0,L,2023-02-02 03:58:20.626,35.24100722222222,1.0
EFS33818,2023-02-05 12:15:04,2023-02-08 12:15:04,YJZC5209710,20.0,E,2023-02-06 09:18:13.607,21.052668611111116,0.0
EFS33818,2023-02-05 12:15:04,2023-02-08 12:15:04,PXBE9011325,20.0,E,2023-02-05 14:57:39.618,2.709893888888889,0.0
EFS33818,2023-02-05 12:15:04,2023-02-08 12:15:04,DWVL1041976,20.0,E,2023-02-05 14:57:49.799,2.7127219444444446,0.0
EFS33820,2023-02-05 13:04:33,2023-02-08 13:04:33,JRRT6237995,40.0,E,2023-02-05 16:50:10.187,3.760329722222222,0.0
EFS33823,2023-02-05 14:40:42,2023-02-08 14:40:42,ETCH8051056,20.0,E,2023-02-05 16:28:19.927,1.793868611111111,0.0
EFS33823,2023-02-05 14:40:42,2023-02-08 14:40:42,CDOZ3595230,20.0,E,2023-02-05 16:53:28.619,2.212949722222222,0.0
EFS33827,2023-02-05 14:52:35,2023-02-08 14:52:35,JEIT9468223,40.0,E,2023-02-06 12:26:38.419,21.567616388888887,0.0
EFS33827,2023-02-05 14:52:35,2023-02-08 14:52:35,MEEJ2262024,40.0,E,2023-02-05 21:01:19.037,6.145565833333333,0.0
EFS33827,2023-02-05 14:52:35,2023-02-08 14:52:35,TYPF0142465,40.0,E,2023-02-06 12:29:01.479,21.60735527777778,0.0
EFS33830,2023-02-05 15:11:38,2023-02-08 15:11:38,HEVP2405570,40.0,E,2023-02-05 16:49:58.912,1.6391422222222225,0.0
EFS33830,2023-02-05 15:11:38,2023-02-08 15:11:38,XNNX4773575,40.0,E,2023-02-05 16:49:48.757,1.6363213888888888,0.0
IGOJO13782,2023-01-30 20:55:53,2023-02-02 20:55:53,NRFQ3018006,20.0,L,2023-02-02 01:18:13.539,52.37237194444444,2.0
IGOJO13795,2023-01-31 12:53:56,2023-02-03 12:53:56,JWUA0529041,20.0,L,2023-02-04 15:37:08.847,98.72023527777776,4.0
IGOJO13795,2023-01-31 12:53:56,2023-02-03 12:53:56,TPJP5506981,20.0,L,2023-02-03 02:40:41.458,61.779293888888894,2.0
IGOJO13795,2023-01-31 12:53:56,2023-02-03 12:53:56,MZQD7043171,20.0,L,2023-02-05 21:43:34.362,128.8273227777778,5.0
IGOJO13795,2023-01-31 12:53:56,2023-02-03 12:53:56,BTQC3472286,20.0,L,2023-02-02 14:34:58.634,49.684065,2.0
IGOJO13807,2023-01-31 16:16:58,2023-02-03 16:16:58,WBMU2644835,40.0,L,2023-02-03 03:40:39.639,59.39489972222222,2.0
IGOJO13815,2023-01-31 17:28:51,2023-02-03 17:28:51,ASHU1350088,40.0,L,2023-02-10 00:15:01.186,222.7694961111111,9.0
IGOJO03275,2023-01-31 17:42:11,2023-02-03 17:42:11,ROGC4413603,40.0,L,2023-02-02 15:04:37.064,45.37390666666667,1.0
IGOJO03275,2023-01-31 17:42:11,2023-02-03 17:42:11,HJWZ1734246,40.0,L,2023-02-02 12:51:28.169,43.15476916666667,1.0
IGOJO03275,2023-01-31 17:42:11,2023-02-03 17:42:11,LTET5183459,40.0,L,2023-02-02 09:25:01.872,39.71413111111112,1.0
IGOJO03275,2023-01-31 17:42:11,2023-02-03 17:42:11,JDZJ1051290,40.0,L,2023-02-02 13:01:36.571,43.323769722222224,1.0
IGOJO03275,2023-01-31 17:42:11,2023-02-03 17:42:11,HIKJ5176569,40.0,L,2023-02-02 12:54:18.052,43.20195888888889,1.0
EFS16634-227601-407961,2023-01-25 01:25:07,2023-01-28 01:25:07,QERC8212174,40.0,L,2023-02-01 22:49:12.669,189.40157472222225,7.0
IGOJO03276,2023-01-31 17:46:48,2023-02-03 17:46:48,OUCI5517276,40.0,L,2023-02-03 15:18:01.566,69.52043499999999,2.0
IGOJO03276,2023-01-31 17:46:48,2023-02-03 17:46:48,IYKZ5014611,40.0,L,2023-02-03 12:54:38.023,67.13056194444444,2.0
IGOJO03276,2023-01-31 17:46:48,2023-02-03 17:46:48,LXHU4069801,40.0,L,2023-02-03 12:55:12.286,67.14007944444444,2.0
IGOJO03276,2023-01-31 17:46:48,2023-02-03 17:46:48,OPLP4424600,40.0,L,2023-02-03 20:46:26.315,74.9939763888889,3.0
IGOJO03276,2023-01-31 17:46:48,2023-02-03 17:46:48,ZJRY9479822,40.0,L,2023-02-03 15:07:21.365,69.34260138888888,2.0
EFS16688-227950-410249,2023-01-27 14:41:57,2023-01-30 14:41:57,SERJ7144569,40.0,L,2023-02-06 23:02:16.285,248.3386902777778,10.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,XALN8430796,20.0,E,2023-02-02 06:26:49.375,35.91815972222222,1.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,PUPW8443434,20.0,E,2023-02-02 03:37:36.417,33.09789361111111,1.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,XGML8505860,20.0,E,2023-02-02 06:08:10.798,35.60744388888889,1.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,ZOQC8912644,20.0,E,2023-02-02 06:26:49.376,35.91816,1.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,FJMB6565145,20.0,E,2023-02-02 09:16:48.619,38.751283055555554,1.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,XFTL5502562,20.0,E,2023-02-02 06:08:10.798,35.60744388888889,1.0
EFS33595,2023-01-31 18:31:44,2023-02-03 18:31:44,MDEI1959609,20.0,E,2023-02-02 14:25:26.525,43.89514583333333,1.0
IGOJO13819,2023-01-31 18:33:52,2023-02-03 18:33:52,BWMW8499937,40.0,L,2023-02-01 18:32:37.050,23.979180555555555,0.0
IGOJO13820,2023-01-31 18:35:07,2023-02-03 18:35:07,YHAP5909365,40.0,L,2023-02-01 18:30:25.714,23.921865,0.0
IGOJO13820,2023-01-31 18:35:07,2023-02-03 18:35:07,NHOB7873646,40.0,L,2023-02-01 18:38:27.240,24.055622222222222,1.0
IGOJO13820,2023-01-31 18:35:07,2023-02-03 18:35:07,AQAQ4874317,40.0,L,2023-02-02 10:30:29.979,39.92304972222222,1.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,ZJLO8096812,40.0,L,2023-02-05 07:49:06.886,109.20357944444444,4.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,HKDZ0039855,40.0,L,2023-02-05 05:30:51.891,106.89941416666667,4.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,ZQHF6513911,40.0,L,2023-02-06 02:19:56.012,127.71722555555556,5.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,GOLC9106223,40.0,L,2023-02-06 06:23:23.093,131.77474805555556,5.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,DVDU9567257,40.0,L,2023-02-05 06:28:51.698,107.8660272222222,4.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,XRPO6267448,40.0,L,2023-02-05 07:47:11.011,109.17139194444444,4.0
IGOJO13821,2023-01-31 18:36:54,2023-02-03 18:36:54,CKHH4473304,40.0,L,2023-02-05 05:00:32.347,106.3939852777778,4.0
IGOJO13829,2023-01-31 19:15:09,2023-02-03 19:15:09,IKJP9853208,20.0,L,2023-02-01 20:01:33.508,24.77347444444445,1.0
IGOJO13829,2023-01-31 19:15:09,2023-02-03 19:15:09,DITM2812513,20.0,L,2023-02-01 19:47:18.770,24.536047222222223,1.0
EFS33833,2023-02-05 16:27:11,2023-02-08 16:27:11,ZURX9694036,40.0,E,2023-02-05 17:42:16.443,1.2515119444444445,0.0
EFS33840,2023-02-05 17:42:15,2023-02-08 17:42:15,CYSV6702218,40.0,E,2023-02-05 18:29:17.210,0.7839472222222222,0.0
EFS33840,2023-02-05 17:42:15,2023-02-08 17:42:15,OAOP1828330,40.0,E,2023-02-05 18:29:41.823,0.7907841666666666,0.0
EFS33845,2023-02-05 18:05:28,2023-02-08 18:05:28,VXGS9072556,40.0,E,2023-02-05 19:22:55.422,1.2909505555555554,0.0
EFS33849,2023-02-05 20:18:33,2023-02-08 20:18:33,CXBF5063834,20.0,E,2023-02-06 00:57:40.816,4.652171111111111,0.0
EFS33852,2023-02-05 20:53:39,2023-02-08 20:53:39,AGLZ4602502,40.0,E,2023-02-06 09:00:11.326,12.108979444444444,0.0
EFS33852,2023-02-05 20:53:39,2023-02-08 20:53:39,GSAY0289868,40.0,E,2023-02-06 15:41:42.294,18.800915,0.0
EFS33857,2023-02-06 00:04:44,2023-02-09 00:04:44,AKTU3503607,20.0,E,2023-02-06 11:25:29.877,11.346076944444444,0.0
EFS33867,2023-02-06 07:36:46,2023-02-09 07:36:46,TAAS1990305,20.0,E,2023-02-06 09:13:32.565,1.612934722222222,0.0
EFS33867,2023-02-06 07:36:46,2023-02-09 07:36:46,JHVW0654878,20.0,E,2023-02-06 09:10:58.060,1.5700166666666668,0.0
EFS33585,2023-01-31 14:58:39,2023-02-03 14:58:39,PREP5989373,40.0,E,2023-02-08 06:25:15.204,183.44339,7.0
EFS33884,2023-02-06 19:42:52,2023-02-09 19:42:52,NYSS0266794,40.0,E,2023-02-07 10:29:38.295,14.779526388888888,0.0
IGOJO14000,2023-02-06 19:50:29,2023-02-09 19:50:29,XPQQ4383801,40.0,L,2023-02-10 02:12:31.836,78.36745444444445,3.0
IGOJO14000,2023-02-06 19:50:29,2023-02-09 19:50:29,TGBQ5615702,40.0,L,2023-02-10 02:15:45.226,78.4211738888889,3.0
IGOJO14000,2023-02-06 19:50:29,2023-02-09 19:50:29,FYHH0397269,40.0,L,2023-02-08 11:17:20.814,39.44772611111112,1.0
EXP34342-123937,2023-02-06 19:50:56,2023-02-06 19:50:56,ZONA7497392,40.0,L,2023-02-08 10:32:51.207,38.69866861111111,1.0
EXP34342-123937,2023-02-06 19:50:56,2023-02-06 19:50:56,WEZS1788249,20.0,L,2023-02-08 10:42:05.146,38.85254055555556,1.0
EXP34314-123886,2023-02-06 19:54:38,2023-02-06 19:54:38,YWWI6627224,20.0,L,2023-02-09 16:38:48.242,68.73617833333333,2.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,HNEG6677979,20.0,L,2023-02-06 22:44:31.825,2.527451388888889,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,GVPE8331598,20.0,L,2023-02-07 00:32:34.924,4.328312222222222,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,GFUZ4152084,20.0,L,2023-02-07 03:11:02.168,6.969213333333334,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,TMDH8168713,20.0,L,2023-02-07 00:28:19.777,4.257438055555555,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,HKBB0356876,20.0,L,2023-02-07 01:26:08.255,5.220904166666667,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,IJUB3848111,20.0,L,2023-02-07 02:45:10.024,6.538062222222223,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,NEQB5296170,20.0,L,2023-02-07 03:09:26.680,6.942688888888889,0.0
IGOJO14002,2023-02-06 20:12:53,2023-02-09 20:12:53,LAPC8054371,20.0,L,2023-02-07 03:10:05.665,6.953518055555556,0.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,WSZG9620023,20.0,L,2023-02-09 21:38:57.884,73.40774555555556,3.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,XTUB1973205,20.0,L,2023-02-08 01:52:41.817,29.63661583333333,1.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,JOKV1159041,20.0,L,2023-02-08 06:07:30.917,33.88358805555556,1.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,JAUS7845911,20.0,L,2023-02-08 07:21:54.061,35.12335027777778,1.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,ZZYN8007513,20.0,L,2023-02-09 21:45:09.245,73.51090138888888,3.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,JZIF5935587,20.0,L,2023-02-09 21:49:07.102,73.57697277777778,3.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,CFAT2151207,20.0,L,2023-02-08 04:02:09.033,31.79417583333333,1.0
IGOJO14003,2023-02-06 20:14:30,2023-02-09 20:14:30,ITKU1347953,20.0,L,2023-02-07 01:03:36.300,4.818416666666667,0.0
EFS33888,2023-02-06 21:31:31,2023-02-09 21:31:31,OBLD7946450,40.0,E,2023-02-06 22:38:16.042,1.1125116666666666,0.0
IGOJO13832,2023-01-31 20:16:44,2023-02-03 20:16:44,XPUY5509766,20.0,L,2023-02-02 02:29:32.117,30.21336583333333,1.0
IGOJO13832,2023-01-31 20:16:44,2023-02-03 20:16:44,ZJTI7075275,20.0,L,2023-02-02 05:59:48.724,33.71797888888889,1.0
IGOJO13832,2023-01-31 20:16:44,2023-02-03 20:16:44,EKUR3576563,20.0,L,2023-02-02 02:52:40.420,30.599005555555557,1.0
IGOJO13832,2023-01-31 20:16:44,2023-02-03 20:16:44,WJTA8012805,20.0,L,2023-02-02 04:40:30.311,32.3961975,1.0
EFS33870,2023-02-06 10:45:44,2023-02-09 10:45:44,JMMA2041047,20.0,E,2023-02-06 11:26:39.300,0.6820277777777778,0.0
EFS16781-228826-406424,2023-01-31 18:43:40,2023-02-03 18:43:40,ATRW6310872,40.0,L,2023-02-06 12:57:23.965,138.22887916666667,5.0
IGOJO13967,2023-02-06 13:36:37,2023-02-09 13:36:37,FHMM5882325,40.0,L,2023-02-06 14:42:57.534,1.1057038888888888,0.0
IGOJO13969,2023-02-06 14:11:26,2023-02-09 14:11:26,GDXX7601730,20.0,L,2023-02-06 22:56:35.679,8.752688611111111,0.0
IGOJO13969,2023-02-06 14:11:26,2023-02-09 14:11:26,XKRO8476846,20.0,L,2023-02-07 22:09:14.965,31.96360138888889,1.0
ALO17814-124013-415674,2023-02-01 04:27:03,2023-02-04 04:27:03,IQXM9881397,40.0,L,2023-02-06 13:22:50.377,128.92982694444444,5.0
IGOJO13975,2023-02-06 14:53:33,2023-02-09 14:53:33,EGEA0390543,40.0,L,2023-02-07 03:10:45.724,12.28686777777778,0.0
IGOJO13975,2023-02-06 14:53:33,2023-02-09 14:53:33,QCTG8026364,40.0,L,2023-02-07 05:44:19.457,14.846238055555556,0.0
IGOJO13975,2023-02-06 14:53:33,2023-02-09 14:53:33,NNYK0500673,40.0,L,2023-02-07 05:51:19.307,14.962863055555555,0.0
IGOJO13975,2023-02-06 14:53:33,2023-02-09 14:53:33,HFGB2245847,40.0,L,2023-02-07 06:01:36.578,15.134327222222222,0.0
IGOJO13975,2023-02-06 14:53:33,2023-02-09 14:53:33,QLUH7014179,40.0,L,2023-02-07 05:53:23.699,14.997416388888889,0.0
IGOJO13976,2023-02-06 14:59:02,2023-02-09 14:59:02,OJFP3676408,40.0,L,2023-02-07 05:51:00.542,14.866261666666666,0.0
IGOJO13977,2023-02-06 15:02:53,2023-02-09 15:02:53,MTTI8580974,40.0,L,2023-02-07 06:31:19.822,15.474117222222224,0.0
IGOJO13977,2023-02-06 15:02:53,2023-02-09 15:02:53,MNRZ6948365,40.0,L,2023-02-07 06:01:52.889,14.9833025,0.0
EFS16789-228959-405747,2023-02-01 02:50:27,2023-02-04 02:50:27,NMKN5384205,40.0,L,2023-02-06 22:59:28.115,140.15030972222223,5.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,JPNI4873801,20.0,L,2023-02-08 09:49:24.745,42.341318055555554,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,HKCM1431027,20.0,L,2023-02-08 09:45:15.981,42.272216944444445,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,WAFO7729777,20.0,L,2023-02-08 09:50:17.946,42.35609611111111,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,TPBL2636812,20.0,L,2023-02-08 09:51:51.200,42.382000000000005,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,HMFI8903039,20.0,L,2023-02-08 09:51:01.754,42.368265,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,SQYL6905424,20.0,L,2023-02-08 09:49:16.064,42.338906666666674,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,KSCW1396969,20.0,L,2023-02-08 09:51:20.287,42.37341305555556,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,CIVC8853716,20.0,L,2023-02-08 09:50:51.876,42.36552111111111,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,FTCF5932616,20.0,L,2023-02-08 09:49:40.326,42.34564611111111,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,SBAU3868878,20.0,L,2023-02-08 09:50:43.447,42.36317972222222,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,CEXB6594168,20.0,L,2023-02-08 09:49:49.914,42.34830944444444,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,YJBI5910549,20.0,L,2023-02-08 09:48:50.661,42.331850277777775,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,QRUG9012980,20.0,L,2023-02-08 09:55:14.927,42.43859083333333,1.0
EXP33875-122916,2023-02-06 15:28:56,2023-02-06 15:28:56,UALY3556198,20.0,L,2023-02-08 09:49:07.809,42.33661361111111,1.0
EXP34339-123934,2023-02-06 15:49:24,2023-02-06 15:49:24,QZOB8752769,40.0,L,2023-02-08 10:58:30.116,43.151698888888895,1.0
EXP34315-123887,2023-02-06 16:35:31,2023-02-06 16:35:31,JBEO4193942,40.0,L,2023-02-08 09:58:43.910,41.386919444444445,1.0
EXP34310-123882,2023-02-06 16:50:19,2023-02-06 16:50:19,KIBD4562971,40.0,L,2023-02-08 10:33:30.373,41.71982583333333,1.0
EXP34310-123882,2023-02-06 16:50:19,2023-02-06 16:50:19,WZGV3533654,40.0,L,2023-02-08 10:33:20.552,41.717097777777774,1.0
EXP34310-123882,2023-02-06 16:50:19,2023-02-06 16:50:19,QXTI2547312,40.0,L,2023-02-08 10:35:02.118,41.74531055555556,1.0
EXP34310-123882,2023-02-06 16:50:19,2023-02-06 16:50:19,JWPM1569516,40.0,L,2023-02-08 10:38:39.400,41.80566666666667,1.0
ALO17784-124042-415266,2023-01-31 03:26:20,2023-02-03 03:26:20,SAIG5649592,20.0,L,2023-02-09 16:03:32.817,228.62022694444445,9.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,IINI5336511,20.0,L,2023-02-08 10:37:03.742,40.664928333333336,1.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,TJQI0955136,20.0,L,2023-02-08 10:40:36.667,40.72407416666666,1.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,COZI3522893,20.0,L,2023-02-08 10:35:57.274,40.646465,1.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,KEZB2007568,20.0,L,2023-02-08 10:44:01.867,40.78107416666666,1.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,RSTI1973168,20.0,L,2023-02-08 10:36:46.360,40.66009999999999,1.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,LHLI6912336,20.0,L,2023-02-08 10:34:35.035,40.62362083333333,1.0
EXP34237-123672,2023-02-06 17:57:10,2023-02-06 17:57:10,PPZS4731075,20.0,L,2023-02-08 10:36:34.759,40.6568775,1.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,UAXT8115050,40.0,L,2023-02-04 11:36:59.201,90.01061138888889,3.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,AZXO7419655,40.0,L,2023-02-05 00:15:32.891,102.65330305555555,4.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,NECU2549049,40.0,L,2023-02-04 14:25:33.535,92.82014861111112,3.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,DLFP9367226,40.0,L,2023-02-05 02:18:36.270,104.70424166666668,4.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,CKMF3264917,40.0,L,2023-02-04 12:45:57.961,91.16026694444444,3.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,LQQQ4236832,40.0,L,2023-02-05 02:19:18.413,104.71594805555556,4.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,EZRR0880497,40.0,L,2023-02-04 12:44:58.006,91.14361277777778,3.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,JFRB5677025,40.0,L,2023-02-04 21:12:06.841,99.59606694444444,4.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,STLU0086349,40.0,L,2023-02-04 23:10:18.195,101.5658875,4.0
IGOJO03274,2023-01-31 17:36:21,2023-02-03 17:36:21,RBJQ5674395,40.0,L,2023-02-04 20:57:21.569,99.35015805555555,4.0
EFS16634-227601-412561,2023-01-25 01:25:07,2023-01-28 01:25:07,LQOW5022230,40.0,L,2023-02-01 22:49:01.124,189.39836777777776,7.0
EFS16634-227601-410195,2023-01-25 01:25:07,2023-01-28 01:25:07,IURL3234154,40.0,L,2023-02-01 22:49:24.511,189.40486416666667,7.0
EFS16634-227601-415040,2023-01-25 01:25:07,2023-01-28 01:25:07,ASCM3009372,40.0,L,2023-02-01 22:48:49.478,189.39513277777775,7.0
ALO17749-123545-414980,2023-01-29 23:45:54,2023-02-01 23:45:54,VQKP2177327,40.0,L,2023-02-01 22:50:03.125,71.06920138888889,2.0
IGOJO03278,2023-01-31 19:16:47,2023-02-03 19:16:47,YGJL0951935,40.0,L,2023-02-01 19:12:30.156,23.928654444444444,0.0
IGOJO03279,2023-01-31 19:21:43,2023-02-03 19:21:43,OPTT8974938,40.0,L,2023-02-03 17:05:01.650,69.72184722222222,2.0
IGOJO03279,2023-01-31 19:21:43,2023-02-03 19:21:43,YUMV7933671,40.0,L,2023-02-03 15:06:46.849,67.75106916666667,2.0
IGOJO03279,2023-01-31 19:21:43,2023-02-03 19:21:43,FTVQ3528066,40.0,L,2023-02-03 19:35:47.033,72.2344536111111,3.0
IGOJO03279,2023-01-31 19:21:43,2023-02-03 19:21:43,LWXT0605144,40.0,L,2023-02-03 14:16:30.345,66.91315138888889,2.0
